Serial_num,ortho,phon,cgram,islem,freqlemfilms2,freqfilms2,freqlemlivres,freqlivres,p_cvcv,cvcv,nbsyll,nblettres,freq_mism,freq,mismatch,freq_sum,freq_cat
129799,sucré,sykRe,NOM,1,0.67,0.67,0.88,0.74,CVCCV,CVCCV,2,5,L_1,1.085189268335969,1,2.96,L
14144,bavette,bavEt,NOM,1,0.35,0.19,0.95,0.88,CVCVC,CVCVCCV,2,7,L_1,0.8628899551470398,1,2.37,L
127382,soufflé,sufle,NOM,1,1.33,0.86,1.22,1.22,CVCCV,CVVCCCV,2,7,L_1,1.5325568680981427,1,4.63,L
82664,litige,litiZ,NOM,1,0.78,0.57,1.42,0.74,CVCVC,CVCVCV,2,6,L_1,1.2556160374777743,1,3.51,L
82623,lister,liste,VER,1,1.6,1.07,0.0,0.0,CVCCV,CVCCVC,2,6,L_1,0.9820784724121582,1,2.67,L
45970,donneur,don9R,ADJ,1,0.91,0.53,0.68,0.27,CVCVC,CVCCVVC,2,7,L_1,0.8712933659434193,1,2.39,L
24405,chiffrer,SifRe,VER,1,0.64,0.19,1.01,0.27,CVCCV,CCVCCCVC,2,8,L_1,0.7466879474879753,1,2.1100000000000003,L
14513,bémol,bemOl,NOM,1,0.88,0.88,1.01,0.81,CVCVC,CVCVC,2,5,L_1,1.275362800412609,1,3.58,L
83147,lotus,lotys,NOM,1,0.58,0.58,1.08,1.08,CVCVC,CVCVC,2,5,L_1,1.1999647829283973,1,3.3200000000000003,L
101917,piqueur,pik9R,NOM,1,0.32,0.18,1.35,0.34,CVCVC,CVCVVVC,2,7,L_1,0.7839015438284094,1,2.19,L
25097,cibler,sible,VER,1,1.9,0.76,0.81,0.14,CVCCV,CVCCVC,2,6,L_1,1.2837077723447896,1,3.6100000000000003,L
63248,forfait,fORfE,VER,1,0.94,0.94,0.68,0.68,CVCCV,CVCCVVC,2,7,L_1,1.1755733298042381,1,3.24,L
22498,centaure,s@toR,NOM,1,0.59,0.42,0.74,0.41,CVCVC,CVCCVVCV,2,8,L_1,0.7701082216960737,1,2.16,L
135084,tortu,tORty,ADJ,1,0.69,0.0,0.68,0.07,CVCCV,CVCCV,2,5,L_1,0.36464311358790935,1,1.4400000000000002,L
128566,spore,spOR,NOM,1,0.91,0.01,0.14,0.0,CCVC,CCVCV,1,5,L_2,0.058268908123975824,2,1.06,L
64707,fripe,fRip,NOM,1,0.58,0.22,0.95,0.61,CCVC,CCVCV,1,5,L_2,0.8586616190375187,2,2.36,L
136524,traque,tRak,NOM,1,0.73,0.73,0.68,0.61,CCVC,CCVCVV,1,6,L_2,1.0116009116784799,2,2.75,L
69992,guilde,gild,NOM,1,0.57,0.56,0.0,0.0,CVCC,CVVCCV,1,6,L_2,0.12221763272424911,2,1.13,L
41283,derme,dERm,NOM,1,0.52,0.52,0.41,0.41,CVCC,CVCCV,1,5,L_2,0.6205764877251098,2,1.8599999999999999,L
133934,thermes,tERm,NOM,1,0.55,0.55,0.41,0.41,CVCC,CCVCCVC,1,7,L_2,0.6523251860396901,2,1.92,L
92424,neutre,n2tR,NOM,1,0.68,0.41,0.74,0.47,CVCC,CVVCCV,1,6,L_2,0.8329091229351039,2,2.3,L
90459,moufle,mufl,NOM,1,0.73,0.28,1.76,0.34,CVCC,CVVCCV,1,6,L_2,1.1346227261911428,2,3.11,L
18993,brut,bRyt,NOM,1,0.55,0.54,0.61,0.54,CCVC,CCVC,1,4,L_2,0.8064758658669485,2,2.24,L
20964,câpre,kapR,NOM,1,0.31,0.11,0.47,0.0,CVCC,CVCCV,1,5,L_2,-0.11653381625595163,2,0.8899999999999999,L
122390,sacre,sakR,NOM,1,0.75,0.73,0.74,0.61,CVCC,CVCCV,1,5,L_2,1.0402767116551461,2,2.8299999999999996,L
18421,brique,bRik,ADJ,1,0.37,0.37,1.96,1.96,CCVC,CCVCVV,1,6,L_2,1.5390154481375546,2,4.66,L
83695,lynx,l5ks,NOM,1,1.73,1.73,1.22,1.22,CVCC,CVCC,1,4,L_2,1.7749523509116736,2,5.8999999999999995,L
15815,blatte,blat,NOM,1,0.86,0.41,0.68,0.14,CCVC,CCVCCV,1,6,L_2,0.7371640659767198,2,2.0900000000000003,L
108086,prude,pRyd,ADJ,1,0.52,0.5,0.81,0.61,CCVC,CCVCV,1,5,L_2,0.8919980393051105,2,2.44,L
61070,ferme,fERm,ADV,1,1.98,1.98,0.0,0.0,CVCC,CVCCV,1,5,L_2,1.3762440252663892,2,3.96,L
64934,fronce,fR§s,NOM,1,0.36,0.34,0.54,0.07,CCVC,CCVCCV,1,6,L_2,0.2700271372130602,2,1.31,L
93196,nôtre,notR,ADJ:pos,1,0.78,0.78,0.88,0.88,CVCC,CVCCV,1,5,L_2,1.199964782928397,2,3.32,L
129181,strie,stRi,NOM,1,0.73,0.05,1.82,0.07,CCCV,CCCVV,1,5,L_2,0.9820784724121582,2,2.67,L
68373,grâce,gRas,ONO,1,0.7,0.7,0.27,0.27,CCVC,CCVCV,1,5,L_2,0.6626879730752367,2,1.94,L
69313,grimpe,gR5p,NOM,1,1.65,1.65,0.0,0.0,CCVC,CCVCCV,1,6,L_2,1.1939224684724346,2,3.3,L
18640,bronze,bR§z,ADJ,1,0.54,0.54,0.88,0.88,CCVC,CCVCCV,1,6,L_2,1.0438040521731147,2,2.84,L
102673,plate,plat,NOM,1,0.54,0.52,0.54,0.41,CCVC,CCVCV,1,5,L_2,0.6981347220709845,2,2.0100000000000002,L
102127,pitre,pitR,NOM,1,1.7,1.55,1.96,1.69,CVCC,CVCCV,1,5,L_2,1.9315214116032138,2,6.9,L
46646,drone,dRon,NOM,1,1.79,0.88,0.0,0.0,CCVC,CCVCV,1,5,L_2,0.9820784724121582,2,2.67,L
62686,flore,flOR,NOM,1,0.72,0.7,1.55,1.35,CCVC,CCVCV,1,5,L_2,1.463255402256019,2,4.32,L
68196,gourde,guRd,ADJ,1,0.79,0.78,1.22,0.88,CVCC,CVVCCV,1,6,L_2,1.3001916620664788,2,3.67,L
16610,borgne,bORN,NOM,1,1.12,0.99,1.96,1.89,CVCC,CVCCCV,1,6,L_2,1.7850704810772584,2,5.96,L
108600,purge,pyRZ,NOM,1,1.34,0.5,1.89,1.35,CVCC,CVCCV,1,5,L_2,1.6253112615903906,2,5.08,L
34288,cruche,kRyS,ADJ,1,0.32,0.28,0.0,0.0,CCVC,CCVCCV,1,6,L_2,-0.5108256237659905,2,0.6000000000000001,L
125851,sigle,sigl,NOM,1,0.7,0.56,1.62,1.01,CVCC,CVCCV,1,5,L_2,1.3584091576303547,2,3.8899999999999997,L
140339,verse,vERs,NOM,1,1.44,1.42,1.42,1.42,CVCC,CVCCV,1,5,L_2,1.7404661748405044,2,5.699999999999999,L
22431,celte,sElt,ADJ,1,0.44,0.32,1.22,0.68,CVCC,CVCCV,1,5,L_2,0.9783261227936078,2,2.66,L
141947,votre,vOtR,PRO:pos,1,0.32,0.32,0.0,0.0,CVCC,CVCCV,1,5,L_2,-0.4462871026284195,2,0.64,L
131806,tacle,takl,NOM,1,0.38,0.38,0.07,0.07,CVCC,CVCCV,1,5,L_2,-0.10536051565782616,2,0.9000000000000001,L
24598,chlore,klOR,NOM,1,0.79,0.79,0.81,0.81,CCVC,CCCVCV,1,6,L_2,1.1631508098056809,2,3.2,L
100466,peste,pEst,ONO,1,0.4,0.4,0.2,0.2,CVCC,CVCCV,1,5,L_2,0.1823215567939546,2,1.2,L
19109,bulbe,bylb,NOM,1,0.47,0.31,1.82,1.01,CVCC,CVCCV,1,5,L_2,1.2837077723447896,2,3.6100000000000003,L
64950,fronde,fR§d,NOM,1,1.02,0.86,1.82,1.69,CCVC,CCVCCV,1,6,L_2,1.684545384920906,2,5.390000000000001,L
135439,tourte,tuRt,NOM,1,1.15,1.03,0.74,0.54,CVCC,CVVCCV,1,6,L_2,1.2412685890696329,2,3.46,L
